subject_id,X1__0,X2__0,X3__0,X4__0,X5__0,X1__1,X2__1,X3__1,X4__1,X5__1,X1__2,X2__2,X3__2,X4__2,X5__2,X1__3,X2__3,X3__3,X4__3,X5__3,X1__4,X2__4,X3__4,X4__4,X5__4,X1__5,X2__5,X3__5,X4__5,X5__5,X1__6,X2__6,X3__6,X4__6,X5__6,X1__7,X2__7,X3__7,X4__7,X5__7,X1__8,X2__8,X3__8,X4__8,X5__8,X1__9,X2__9,X3__9,X4__9,X5__9,X1__10,X2__10,X3__10,X4__10,X5__10
890,27,15,56,52,67,27,15,10,52,78,27,15,10,36,78,27,42,56,52,67,27,42,10,52,78,27,15,56,36,67,27,15,10,52,78,27,42,56,52,67,27,15,10,36,67,27,42,56,36,67,27,42,10,36,78
733,27,15,10,36,67,27,42,56,36,67,27,15,10,52,78,27,15,10,36,78,44,15,10,52,78,27,15,56,36,67,27,15,10,52,78,44,42,56,52,67,27,42,10,52,78,27,15,56,52,67,27,15,10,52,78
933,44,15,56,52,78,27,15,56,52,67,27,42,56,52,67,27,15,56,52,67,44,15,10,36,78,27,42,56,36,67,27,15,10,52,78,27,15,10,52,67,27,15,10,36,78,44,15,10,36,78,27,15,10,36,67
1363,27,42,10,36,78,44,42,10,52,78,44,15,56,36,67,44,15,56,52,67,27,42,10,52,67,44,15,10,52,67,27,15,10,52,67,27,15,10,52,67,44,15,10,52,67,27,42,10,52,78,27,42,10,52,78
146,27,15,10,52,78,27,42,56,36,78,27,15,10,52,78,27,42,56,52,67,44,42,10,52,78,27,15,56,52,67,44,15,10,52,78,27,15,56,52,67,27,15,56,52,67,27,15,10,52,78,27,15,56,36,67
1917,44,42,56,52,78,44,15,56,36,67,44,15,56,52,67,27,42,10,52,67,44,42,10,52,67,44,15,56,36,67,44,15,10,52,67,44,15,10,52,67,44,15,10,52,78,27,15,10,52,67,44,15,10,52,67
1753,27,15,56,52,78,27,15,10,52,67,44,15,10,52,67,27,15,10,52,78,44,15,10,52,67,44,42,10,52,78,27,42,10,36,78,27,42,10,52,78,44,15,56,36,67,44,42,10,52,67,27,42,10,52,78
1842,27,42,10,36,78,27,42,10,52,67,44,15,56,36,67,27,15,10,52,67,44,15,56,52,67,44,42,10,36,67,27,42,56,52,78,27,42,10,52,67,27,42,10,36,78,27,42,56,36,67,27,42,10,36,67
1720,44,42,10,52,78,27,42,10,52,78,27,42,10,52,78,27,42,10,52,67,44,15,56,36,78,44,15,10,52,67,44,15,10,52,67,44,15,10,52,67,27,15,10,52,67,27,42,10,52,78,27,42,10,52,78
1587,27,42,10,36,67,27,42,10,52,67,27,42,56,36,67,44,42,10,52,67,44,15,56,36,67,44,42,10,52,67,27,42,10,52,78,44,15,10,36,78,27,42,10,52,67,27,42,10,52,78,27,42,10,52,78
1176,44,42,10,52,78,44,15,10,36,78,27,15,10,52,67,27,42,56,52,78,44,42,10,52,67,27,42,10,36,67,44,15,56,36,67,27,15,10,52,67,27,15,10,52,78,27,15,10,52,67,44,42,10,52,78
205,44,15,56,52,67,27,15,56,52,67,27,42,10,52,78,27,42,56,36,67,27,42,10,52,78,27,15,56,52,67,27,15,10,52,78,27,42,10,36,67,27,42,10,52,78,27,15,56,36,67,27,15,10,52,67
1413,44,15,10,52,78,27,15,10,52,67,27,42,10,52,78,27,42,10,52,78,44,42,56,36,78,44,15,10,52,67,27,42,10,52,78,27,42,10,52,78,44,15,56,36,67,27,42,56,52,67,44,15,10,36,67
1750,44,15,10,52,78,44,42,10,52,67,27,42,10,52,67,27,42,10,52,67,27,42,56,36,78,27,42,10,52,67,44,15,56,36,67,44,42,56,52,67,27,42,10,36,67,44,15,10,36,67,44,42,10,52,78
1015,27,42,56,36,78,27,42,10,52,67,27,42,10,52,78,44,15,56,36,67,27,42,10,52,67,44,15,10,36,78,27,42,10,52,78,27,42,10,52,78,44,15,56,36,78,27,15,10,36,67,27,42,10,36,67
420,27,15,56,52,67,27,15,56,52,78,27,42,56,52,67,27,42,10,36,78,27,42,10,36,78,27,42,10,36,67,27,42,10,52,78,27,15,56,36,67,27,15,10,52,78,27,42,10,52,67,27,15,56,52,67
840,27,15,56,52,78,27,15,10,36,78,27,42,10,36,78,27,42,56,36,67,27,42,10,52,78,27,42,10,36,78,27,15,56,52,67,27,42,56,52,67,27,42,56,52,67,27,15,10,52,67,27,15,10,52,78
828,27,15,56,52,78,27,42,56,52,67,27,42,10,52,78,27,15,56,36,67,27,15,10,52,78,27,15,56,52,67,44,15,10,36,78,27,42,56,52,67,27,15,56,52,67,27,15,10,52,78,27,42,56,36,67
1376,27,42,10,52,67,44,42,10,52,78,44,15,10,36,67,44,15,10,36,67,27,42,10,52,78,44,42,10,52,67,27,42,10,36,67,44,15,56,36,67,27,15,10,52,67,44,42,10,52,67,27,42,10,52,78
344,27,15,10,52,78,27,15,56,52,67,27,15,10,52,78,27,42,56,36,67,27,15,10,52,78,27,42,56,36,67,27,42,10,52,78,27,15,56,36,67,27,15,10,52,78,44,15,10,52,78,27,42,56,52,67
1784,27,42,10,52,67,27,42,10,52,67,44,15,10,36,78,44,15,10,52,78,27,42,10,52,67,27,42,10,52,67,27,42,10,52,78,27,42,10,36,78,44,42,10,52,78,27,15,10,36,67,44,42,10,52,78
932,44,15,10,52,78,44,15,56,36,67,27,15,56,36,67,27,42,10,52,78,27,15,56,52,67,27,42,56,52,67,27,15,10,52,78,27,42,56,36,67,27,15,10,52,78,27,42,56,52,67,27,42,10,52,78
1808,27,42,10,52,78,27,42,10,52,67,44,15,56,36,67,44,42,10,52,67,44,15,56,36,67,44,15,10,52,67,44,42,10,52,78,27,42,10,52,78,27,42,56,36,67,27,42,56,52,67,27,42,10,52,67
151,44,15,56,52,78,44,42,56,52,67,27,42,10,52,78,27,15,56,36,67,27,15,10,52,67,27,15,10,36,78,27,15,10,52,78,44,15,56,52,67,27,42,56,52,67,27,42,10,52,78,27,15,56,36,67
1060,44,42,56,36,78,27,42,56,36,67,27,42,56,52,67,27,42,10,36,67,44,42,10,36,67,27,42,56,36,78,27,42,10,52,67,27,42,10,52,67,44,15,10,36,67,27,42,10,52,67,44,15,10,36,67
756,27,15,10,52,67,27,42,10,52,67,27,42,10,36,78,27,15,10,36,67,44,15,10,36,78,27,15,10,36,78,27,42,10,36,67,27,42,10,36,78,44,15,10,36,67,27,15,10,52,78,27,42,56,36,67
1825,27,42,10,52,78,44,15,10,36,78,44,15,10,52,67,44,15,10,52,78,44,15,10,52,67,44,15,10,52,67,27,42,10,52,67,27,42,10,52,78,44,42,56,36,78,44,15,10,36,67,44,42,56,52,67
1829,27,15,10,52,78,27,42,10,52,67,44,15,56,36,78,27,15,10,52,67,44,15,10,52,78,44,42,10,52,78,27,42,10,52,67,44,42,10,36,67,44,15,56,36,67,44,15,10,52,67,27,42,10,52,78
1581,44,42,56,52,78,44,15,56,36,67,44,42,10,52,67,27,42,10,36,78,44,15,10,52,67,27,15,10,52,78,27,15,10,52,67,44,15,10,52,67,27,15,10,52,67,44,15,10,52,67,44,42,10,52,67
129,27,15,10,52,78,27,15,10,52,78,27,42,56,52,67,27,15,10,52,78,27,15,56,36,67,27,42,10,36,78,27,15,56,52,67,27,15,10,52,67,27,15,10,36,78,27,15,10,36,67,27,15,10,52,78
20,27,15,56,52,78,27,15,56,52,67,27,42,10,52,78,27,15,56,52,67,27,42,56,52,67,27,15,56,52,67,27,15,10,52,78,44,42,10,36,67,27,15,10,52,67,27,15,56,36,67,44,15,10,52,78
971,27,15,56,52,78,27,15,10,52,78,27,15,10,36,78,27,15,56,52,67,27,15,10,36,78,27,15,10,52,67,27,42,56,52,67,27,42,10,52,78,44,42,56,52,78,27,42,10,52,78,27,15,56,36,67
112,44,15,10,52,78,27,42,56,36,67,44,42,10,52,78,27,42,10,52,78,27,15,56,36,67,27,42,10,52,78,27,15,10,52,78,27,15,10,36,78,27,15,10,36,78,27,15,10,52,67,27,42,10,52,67
269,27,15,56,52,78,27,42,56,52,67,27,42,10,52,78,27,42,10,52,78,27,42,10,52,78,27,42,10,36,78,27,42,10,52,67,27,42,10,52,78,27,15,56,36,67,27,15,10,52,78,44,42,56,52,67
221,27,15,56,52,67,27,15,10,52,78,27,42,56,36,67,27,15,10,52,78,27,15,10,52,78,27,42,56,52,67,27,15,56,52,67,27,15,10,52,78,27,42,10,36,78,27,15,56,36,67,27,15,10,52,78
92,27,15,56,52,67,27,15,10,52,78,44,15,10,36,78,27,15,56,52,67,27,15,56,52,78,44,15,56,52,67,27,42,56,52,67,27,42,10,52,78,27,42,10,36,67,27,15,10,36,67,44,15,10,36,78
1429,27,42,10,52,78,27,42,10,52,78,44,15,56,36,67,44,42,10,52,78,27,42,10,52,67,27,42,56,52,67,27,42,10,52,67,27,42,10,52,78,44,15,10,36,67,27,42,56,36,67,44,42,56,52,67
1978,27,15,56,36,78,27,15,10,52,67,27,42,10,52,67,27,42,10,52,78,44,42,10,52,67,27,42,10,52,78,27,42,10,52,78,27,42,10,36,78,44,15,10,36,67,44,42,10,52,67,27,42,56,52,78
1322,27,42,10,36,67,44,15,56,36,67,44,42,10,52,78,44,42,10,52,78,44,42,10,52,67,27,42,10,36,67,44,42,10,36,78,27,42,10,52,78,27,42,56,36,78,27,42,10,52,67,44,15,56,36,67
831,27,15,10,52,78,27,15,56,36,78,27,15,56,52,67,27,15,56,52,67,27,42,56,52,67,27,42,10,52,78,27,15,56,36,67,27,15,10,52,78,27,15,10,36,78,27,15,10,36,67,27,15,10,36,78
1468,27,15,10,52,78,27,42,10,52,78,44,15,10,36,67,27,42,10,52,78,27,42,10,36,78,27,42,10,52,67,44,42,56,52,67,27,42,10,52,78,44,42,10,52,67,27,42,10,52,78,44,15,10,36,67
1856,44,42,10,36,67,44,15,10,36,67,27,42,10,52,67,44,15,56,36,78,44,15,10,52,67,44,42,10,52,78,44,42,10,52,67,27,42,10,52,78,44,15,10,36,67,27,42,10,52,78,44,15,10,36,67
1985,27,42,10,36,78,27,42,10,52,78,44,15,10,52,67,27,42,10,52,67,27,42,56,36,78,27,42,10,52,67,44,15,56,36,78,27,15,10,52,67,44,42,10,52,67,27,42,10,36,67,27,42,10,52,78
866,27,15,56,52,78,44,15,10,52,67,27,15,56,36,78,27,15,10,52,78,27,15,10,52,78,44,42,56,36,67,27,42,10,52,78,27,15,56,36,67,27,15,10,52,78,27,42,10,36,67,27,15,56,36,67
1770,27,42,10,52,78,27,42,10,52,67,44,15,56,36,78,44,42,10,52,67,27,42,10,52,67,27,42,10,52,67,27,42,10,36,78,27,42,10,52,78,27,42,10,52,67,27,42,10,52,67,27,42,10,36,67
795,27,15,56,52,78,27,15,56,52,67,44,15,10,52,78,27,42,10,36,78,44,15,56,36,67,27,15,10,52,78,27,42,56,36,67,27,42,10,52,78,27,15,56,36,67,27,15,10,52,78,27,15,10,36,78
826,44,15,56,52,78,27,42,56,52,67,27,42,56,52,78,27,42,10,52,78,27,15,10,36,67,44,15,10,36,78,27,42,56,52,67,44,42,10,52,78,27,15,56,52,67,27,42,56,52,67,27,42,10,52,78
455,27,15,56,52,78,27,15,56,52,67,27,15,10,52,78,27,15,10,36,78,27,15,10,36,78,27,42,10,36,67,27,42,10,36,78,27,15,56,36,67,44,15,10,52,78,27,15,56,36,67,27,15,10,52,78
1996,44,42,10,52,78,27,42,10,52,78,44,15,10,36,67,27,42,10,52,78,27,42,10,52,78,27,42,10,52,78,27,42,10,36,67,27,42,10,52,67,44,15,10,36,67,27,15,10,52,78,44,15,10,52,67
1246,27,42,10,52,67,27,42,56,52,67,27,42,10,36,67,44,42,56,36,78,27,42,56,36,67,27,42,10,52,67,44,15,10,36,67,44,42,10,52,67,27,15,10,36,67,27,15,10,52,67,44,15,10,52,67
483,27,15,10,52,78,27,42,56,36,67,27,42,10,52,78,27,15,56,52,67,27,42,56,52,67,27,15,10,52,78,27,42,56,52,67,27,42,10,52,78,27,42,10,36,67,27,15,10,36,67,27,15,10,36,78
1534,27,42,56,52,78,44,42,10,36,67,27,42,10,52,67,44,15,10,52,67,44,15,10,52,78,27,42,10,52,67,44,15,56,36,78,44,15,10,52,67,27,15,56,52,78,44,42,10,36,67,27,42,10,52,78
930,27,15,10,52,78,27,42,56,36,67,27,15,56,52,67,27,42,56,52,67,27,42,56,36,67,27,15,10,52,78,27,15,56,52,67,27,42,56,52,67,27,42,10,52,78,27,42,56,36,67,27,42,56,36,67
1358,27,15,10,52,78,44,42,10,52,67,44,15,10,36,67,27,42,10,52,78,27,42,10,36,67,27,42,10,52,78,44,15,10,36,67,44,15,10,52,67,44,42,10,52,67,44,42,10,52,78,27,42,10,52,78
175,27,15,10,52,78,27,15,56,52,67,27,15,10,52,78,27,15,10,36,78,27,42,56,36,67,27,42,10,52,78,27,15,56,52,67,27,15,56,52,78,27,15,10,52,78,27,42,56,36,67,27,42,10,52,78
849,44,15,10,52,78,27,42,56,52,67,27,15,56,52,78,44,15,10,36,78,27,42,10,52,78,27,42,10,36,78,27,42,10,36,78,27,42,56,36,67,44,42,10,52,78,27,42,56,36,67,27,15,56,52,67
282,27,15,56,52,78,27,15,10,52,78,27,15,56,52,67,27,15,10,52,78,27,15,56,36,67,44,15,10,52,78,27,42,56,36,67,27,15,10,52,78,27,15,10,52,78,27,42,56,52,67,27,15,10,52,67
1386,27,42,56,36,78,44,15,10,36,67,27,42,10,52,67,44,42,56,36,67,27,42,56,36,67,44,42,10,52,67,27,42,10,52,78,27,42,56,52,67,44,15,10,36,67,44,42,10,52,67,27,42,10,36,67
1191,44,42,10,52,67,44,15,56,36,67,27,42,10,52,67,44,15,10,52,67,44,42,10,52,78,44,15,10,36,78,44,42,10,52,67,44,42,56,52,78,27,42,10,52,67,44,42,10,52,67,27,42,56,36,67
948,27,15,10,52,67,27,15,10,52,78,27,15,56,52,67,27,15,10,52,78,27,15,10,36,78,27,15,10,36,67,27,42,10,36,78,27,42,10,52,67,27,42,56,52,67,27,15,56,52,67,27,42,56,52,67
89,27,15,56,52,78,27,15,10,52,78,27,15,10,52,78,27,15,56,36,67,27,15,10,52,78,44,42,10,36,67,27,42,10,36,78,27,42,10,36,78,44,15,10,52,78,27,15,10,36,78,27,42,10,36,67
238,27,15,10,52,78,27,15,10,36,78,27,42,56,52,67,27,42,56,52,67,44,42,10,52,78,44,15,56,36,78,27,15,56,52,67,27,42,56,52,67,27,42,56,52,67,27,42,10,52,78,27,42,10,36,78
1995,27,42,56,52,67,44,15,10,36,67,27,42,10,52,67,44,15,56,36,67,44,42,10,52,67,27,42,10,52,78,27,42,10,36,78,44,15,56,36,67,27,15,10,52,67,44,42,10,52,78,44,15,10,36,78
1877,44,15,10,52,78,44,42,10,52,78,44,15,10,36,78,27,15,10,52,67,44,42,10,52,78,27,42,10,52,78,44,42,10,52,78,27,42,10,52,67,44,42,10,52,67,27,42,10,52,67,44,15,10,36,67
1599,27,42,10,52,78,44,15,10,52,67,27,42,56,52,67,27,42,10,52,67,27,42,10,52,67,27,42,10,52,78,44,42,10,52,67,27,42,56,52,67,27,42,10,52,67,44,15,10,36,67,27,42,10,52,78
1433,27,42,56,52,78,27,42,10,36,67,27,42,10,36,78,27,42,10,52,67,27,42,10,36,67,27,42,56,52,67,27,42,10,52,67,44,42,56,36,78,44,15,56,36,67,44,42,10,52,67,44,15,56,36,67
1600,44,42,10,36,78,27,42,10,36,78,44,42,10,52,67,27,42,10,52,78,27,42,10,52,78,27,42,10,52,78,27,42,10,36,67,44,15,10,52,67,44,42,10,52,78,27,42,10,52,67,27,42,10,52,67
1845,44,15,10,52,67,27,15,10,52,67,44,42,10,52,67,27,42,10,36,78,44,42,10,52,78,44,15,10,36,78,44,42,10,52,78,27,42,10,52,78,44,42,10,52,67,27,42,10,52,78,27,42,10,52,78
1922,44,42,10,52,78,27,42,10,52,67,27,42,56,36,78,44,15,56,36,78,44,15,10,52,67,44,42,10,52,78,27,42,10,52,67,27,42,10,52,78,44,15,56,36,67,27,42,10,52,67,44,15,56,36,67
1350,44,42,10,52,78,44,15,10,52,67,27,15,10,52,67,44,42,10,52,78,44,42,10,52,78,27,42,10,52,78,27,42,10,52,78,27,42,10,52,78,44,15,10,36,67,44,42,10,52,78,44,15,10,36,67
998,27,15,10,52,78,27,15,10,52,78,27,42,56,36,67,27,15,10,52,78,27,42,10,36,67,27,42,10,52,67,27,15,56,36,67,44,42,10,52,78,27,42,10,36,78,27,15,56,36,67,27,42,10,52,67
810,44,15,56,52,78,27,15,10,52,78,27,15,56,52,67,27,42,56,52,67,27,15,56,52,67,27,15,10,52,78,27,15,10,36,78,27,15,10,36,78,27,42,10,36,67,27,42,10,52,78,27,42,10,52,78
647,27,15,10,52,78,27,42,56,36,67,27,15,10,52,67,27,15,10,36,78,27,42,10,36,67,27,42,10,52,78,27,42,10,36,78,27,15,56,36,67,27,15,10,52,78,27,42,56,52,67,27,42,56,52,78
934,27,15,10,52,67,27,42,10,36,67,27,42,10,52,78,27,42,10,36,78,27,42,10,36,78,27,15,56,36,67,44,15,10,52,67,27,15,10,52,78,27,15,10,52,78,27,15,10,36,78,27,42,10,36,67
1396,44,42,10,52,67,44,15,56,36,67,44,15,10,36,67,44,15,10,52,67,44,15,10,52,67,44,42,10,52,78,44,15,10,52,78,27,42,10,52,67,44,15,10,36,78,44,42,56,52,78,44,42,10,36,67
1528,44,15,10,52,78,44,42,10,52,67,27,42,56,36,67,44,15,56,36,67,27,42,10,52,67,44,42,10,52,67,44,15,10,36,67,27,15,10,52,67,27,15,56,52,67,27,42,56,52,67,44,42,10,52,67
378,27,15,10,52,78,27,15,56,36,67,27,42,10,52,67,27,42,10,36,78,27,42,10,52,67,27,42,56,52,78,27,15,56,52,67,27,15,10,52,78,27,15,56,36,67,44,15,10,52,78,27,42,56,52,67
1799,44,42,10,52,78,27,42,10,52,67,44,15,56,36,67,44,42,10,52,67,44,15,56,36,67,27,15,10,52,67,44,42,10,52,78,27,42,56,36,78,27,42,10,52,67,27,42,10,52,78,27,42,10,52,67
1551,44,15,10,36,78,27,42,10,52,67,27,42,10,52,67,27,42,56,36,78,27,42,10,36,67,27,42,56,36,67,27,42,10,52,67,44,15,10,36,78,44,42,10,52,67,27,42,10,52,78,27,42,10,52,78
313,44,15,56,52,78,27,42,10,52,78,27,15,10,52,67,27,15,10,36,78,27,15,10,36,78,27,15,56,52,67,27,15,10,52,78,27,42,56,52,67,27,42,56,52,78,27,42,56,52,67,27,15,10,52,67
1256,27,42,10,52,78,44,15,10,36,67,27,15,10,52,67,27,42,10,52,67,44,15,56,36,67,44,15,10,52,67,44,42,10,52,67,44,15,10,36,78,27,15,10,52,67,44,15,10,52,78,27,15,10,52,67
1056,44,42,10,52,78,44,15,10,36,67,27,15,10,52,67,27,15,10,52,67,27,15,10,52,67,44,42,10,52,78,27,42,10,52,67,27,15,10,36,67,27,42,10,52,78,44,42,10,36,67,27,42,10,36,78
1513,27,42,10,52,78,44,15,10,36,67,44,42,10,52,78,44,15,10,36,67,44,15,10,52,67,44,42,10,52,78,27,42,10,52,67,44,15,10,52,67,27,15,10,52,67,27,42,10,52,78,27,42,10,52,67
1549,44,42,10,52,78,44,42,10,52,67,27,42,10,52,78,44,15,10,36,67,27,15,10,52,67,44,42,10,36,67,27,42,10,52,78,27,42,10,52,78,27,42,10,52,78,27,42,10,52,78,27,42,10,36,78
286,27,15,56,52,67,27,42,10,52,78,27,15,56,52,67,27,15,10,52,78,27,15,10,36,78,27,15,10,52,78,27,15,56,52,67,27,15,10,52,78,27,15,56,52,67,44,15,10,36,78,44,15,10,36,78
1469,44,42,10,52,78,44,15,10,36,67,27,42,10,52,78,27,42,56,36,78,44,15,56,36,67,27,42,10,52,67,44,15,56,36,67,27,42,10,52,67,27,42,56,36,78,27,42,56,36,67,44,42,10,52,78
298,44,15,56,36,78,27,15,10,52,78,27,15,56,52,67,27,15,10,52,78,27,15,10,52,67,27,15,56,36,67,27,15,10,52,78,44,42,56,36,67,27,15,56,52,67,27,15,10,52,78,27,15,10,36,78
572,44,15,56,52,78,27,42,56,52,67,27,42,10,52,78,27,15,56,36,67,27,15,10,52,78,27,15,10,36,78,27,15,10,52,67,44,15,10,36,78,27,42,56,36,67,27,42,10,52,78,27,15,56,52,67
1627,27,15,56,52,67,27,15,10,52,67,27,15,10,52,67,27,15,10,52,67,44,42,10,52,78,44,42,10,52,67,27,42,56,36,67,27,42,10,52,67,44,15,10,36,78,44,42,10,52,67,27,42,56,52,67
653,27,15,56,52,78,27,15,56,52,67,27,15,10,52,78,27,42,56,36,67,44,15,10,52,78,27,15,10,36,78,27,15,56,36,67,27,15,10,52,78,27,15,10,52,78,27,15,10,52,67,27,15,10,52,78
1509,27,42,10,52,78,44,15,56,36,67,44,15,10,52,78,27,42,10,52,78,27,42,56,36,78,44,42,56,36,67,44,15,56,36,67,44,42,10,52,67,27,42,10,52,78,27,42,10,36,78,44,15,10,36,67
991,27,15,10,52,78,27,15,10,36,78,27,42,10,52,67,27,42,56,52,78,27,42,56,52,67,27,42,10,52,78,27,42,10,36,78,27,15,10,52,67,27,15,10,36,78,27,42,10,52,67,27,15,10,36,78
1520,44,15,10,52,78,27,42,10,52,67,27,42,10,52,78,27,15,10,36,78,27,15,10,52,67,44,42,10,52,78,44,15,56,36,67,27,15,10,52,78,44,15,10,52,67,44,42,10,52,67,44,42,10,36,78
847,27,15,10,52,78,27,42,56,52,67,27,42,10,52,78,27,42,56,36,67,44,42,10,52,78,27,42,10,36,78,27,42,10,36,78,27,42,56,36,67,27,42,10,52,78,27,42,10,52,78,27,15,56,52,67
177,27,15,10,52,67,27,15,10,36,78,27,15,10,36,78,27,15,10,52,78,27,15,56,36,67,27,15,10,52,78,27,15,56,36,67,27,42,56,52,67,27,15,10,52,67,27,42,10,52,67,27,15,56,36,67
1187,27,42,10,52,78,44,15,10,36,78,27,42,10,52,78,27,42,10,36,78,27,42,10,52,67,44,15,56,36,67,44,42,10,52,67,27,42,10,36,67,44,15,10,36,67,27,42,10,52,67,27,42,10,36,67
1321,44,42,10,52,78,27,42,10,36,67,44,15,56,36,78,27,15,10,52,67,44,42,10,52,78,27,42,10,52,67,27,42,10,52,67,27,42,56,36,67,27,42,10,52,67,27,42,10,52,78,27,42,10,52,67
1635,27,42,10,36,78,27,42,10,52,78,27,42,10,52,67,27,42,10,52,67,27,42,10,52,67,44,15,10,36,67,44,15,10,52,78,27,42,10,52,67,44,15,56,36,78,27,15,10,52,67,27,42,10,52,78
1006,27,15,10,52,78,44,42,10,52,78,27,42,10,52,78,27,42,10,52,78,44,15,10,36,67,27,15,10,52,78,44,42,10,52,78,44,15,10,36,78,27,15,10,52,67,27,42,10,52,67,27,42,10,36,67
1626,27,42,10,52,78,44,15,56,36,67,44,15,10,52,67,27,15,10,52,67,27,42,10,52,67,44,15,10,36,67,44,15,10,52,67,27,42,10,52,67,27,42,10,52,67,27,42,10,52,78,27,42,10,52,67
878,27,15,56,52,67,27,42,56,52,67,27,42,10,52,78,27,42,10,36,78,27,42,10,52,78,44,15,56,36,67,27,15,10,52,78,27,42,56,36,67,27,42,10,52,78,27,15,56,36,67,27,15,10,52,78
1950,44,42,56,36,78,44,15,56,52,67,44,42,10,52,67,44,15,56,36,67,27,42,10,52,78,27,42,10,52,78,27,42,56,36,67,44,15,56,36,67,27,15,10,52,78,27,42,10,52,78,27,42,56,52,78
1732,27,42,10,52,78,27,42,10,36,67,44,42,10,52,67,44,42,10,52,78,44,15,10,36,67,27,15,10,52,67,27,15,10,52,78,44,15,10,52,67,27,42,10,52,67,44,15,56,36,67,44,42,10,52,67
1643,27,42,10,36,67,44,15,10,52,78,27,42,10,52,78,27,42,10,52,78,27,42,10,52,67,27,42,10,52,67,27,42,10,52,67,27,42,10,52,67,44,15,56,36,67,44,42,10,52,67,44,15,56,36,67
1568,27,42,10,52,78,27,42,10,52,78,27,42,56,36,78,27,42,10,52,67,44,15,10,52,67,27,15,10,52,67,44,42,10,52,67,44,15,56,36,67,44,15,10,52,67,44,42,10,52,78,27,42,10,36,67
1138,27,42,10,52,78,44,15,10,36,67,27,15,10,52,78,27,15,10,52,67,27,15,10,52,67,44,42,10,52,78,27,42,10,52,78,44,42,10,52,78,27,42,10,52,67,27,42,10,36,78,44,15,10,36,67
750,27,15,10,52,78,27,15,10,36,78,27,42,56,52,67,27,42,10,52,78,27,15,56,36,67,27,15,10,52,78,27,15,10,36,78,27,42,10,36,67,27,15,10,52,67,27,15,10,52,78,27,15,10,36,78
1566,44,15,56,52,78,27,15,10,52,78,44,15,10,52,67,27,15,10,52,67,27,15,10,52,67,27,15,10,52,78,27,15,10,52,67,27,42,56,52,67,44,15,56,36,78,44,42,10,52,67,27,42,56,36,78
1359,44,42,10,52,78,27,42,10,52,78,44,15,10,36,67,44,15,10,52,67,44,42,10,52,67,27,42,10,52,78,27,42,10,36,67,44,15,56,36,67,44,15,10,36,67,44,42,56,52,67,27,42,56,52,67
1208,27,15,10,36,78,44,42,10,52,78,27,42,56,36,78,44,42,10,52,67,44,15,10,36,67,27,42,56,52,67,44,15,10,36,67,44,42,10,52,78,27,42,10,36,78,44,15,10,36,78,27,42,10,52,78
1920,44,42,10,36,78,27,42,10,52,67,27,42,10,52,67,44,42,10,52,78,44,42,10,52,78,44,15,56,36,67,27,42,10,52,67,27,42,10,52,78,44,15,10,36,78,44,42,10,52,78,27,42,10,52,78
183,27,15,10,52,67,27,15,56,36,67,27,42,56,52,67,27,42,10,52,78,27,42,10,52,78,27,42,10,52,78,27,42,10,36,78,27,15,56,52,67,27,15,56,52,67,27,15,10,52,78,27,15,56,36,78
915,44,15,56,52,78,27,15,10,52,67,27,42,56,52,67,27,42,10,52,78,27,42,56,52,67,27,42,10,52,78,27,42,10,52,78,27,15,56,52,67,44,42,56,52,67,27,42,10,52,78,27,42,10,36,78
200,27,15,56,52,78,27,15,56,52,67,27,42,56,52,67,27,42,10,52,78,44,42,56,36,67,27,42,10,52,78,27,15,56,52,67,27,15,10,52,78,27,42,56,36,67,27,15,56,52,67,27,15,10,52,78
1242,44,42,56,52,78,44,42,10,52,67,27,42,10,52,78,27,42,10,52,67,44,15,10,36,67,27,15,56,52,67,27,15,10,52,67,44,15,56,52,67,44,42,10,52,78,27,42,10,36,67,27,42,10,52,78
462,27,15,10,52,78,27,15,56,36,67,27,15,10,52,78,27,15,10,52,78,27,15,56,36,67,27,42,56,36,67,27,42,10,52,78,27,42,10,52,78,27,15,56,52,67,27,15,56,52,78,27,42,56,52,67
1107,44,42,10,52,78,44,15,10,36,67,44,42,10,52,78,44,42,10,52,67,44,42,10,36,78,44,15,10,36,67,27,42,10,52,67,27,42,10,52,78,44,42,56,36,67,27,42,10,52,67,27,42,56,36,78
319,27,15,56,52,67,27,15,10,52,78,27,15,56,52,67,27,15,10,52,78,27,42,56,52,67,27,42,10,52,78,27,15,56,52,67,27,15,56,52,78,27,42,56,52,78,27,42,10,52,78,27,15,56,36,67
109,27,15,10,52,78,27,15,10,52,78,27,42,56,36,67,27,15,56,52,67,27,15,10,52,78,27,15,56,36,67,27,15,10,52,78,27,15,56,36,67,27,15,56,52,67,27,15,10,52,78,27,42,56,36,67
1366,44,42,10,52,78,27,42,10,52,78,44,15,10,36,67,27,42,10,52,78,27,42,56,52,78,27,42,10,52,67,27,42,56,36,78,27,42,10,52,67,27,42,10,52,78,44,15,56,52,67,44,42,10,52,67
451,27,15,56,36,78,27,15,10,52,67,27,15,10,36,78,27,42,10,52,67,44,42,10,36,78,27,42,10,36,78,44,15,10,36,67,27,42,56,36,67,27,42,10,52,78,27,15,56,36,67,27,42,56,52,67
